Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,strongcompnum,modularity_class,stat_inf_class,clustering
0xbcc38d8cbf955550bc2f8fb2cca5b704dbc85a28,0xbcc38d8cbf955550bc2f8fb2cca5b704dbc85a28,,0,4,4,0,4,4,1,1,1,0,0,0.000001,0.000028,0,12080,7,14,0
0x192f7bc11931bab519d152aba403d3121edf6b06,0x192f7bc11931bab519d152aba403d3121edf6b06,,1,11,12,2,16,18,7,0.280647,0.299386,12827,0,0.000018,0.00003,0,10613,7,70,0.212121
0xc0bc7bbc9afa9b0577d10bd3eb636c8d3ab841d3,0xc0bc7bbc9afa9b0577d10bd3eb636c8d3ab841d3,,1,2,3,1,2,3,1,1,1,0.007937,0.000015,0.000002,0.000028,0,10550,24,69,0.166667
0x157b8ff3fb5da5c37c77ed04cc48a05193f13ecd,0x157b8ff3fb5da5c37c77ed04cc48a05193f13ecd,,1,1,2,2,4,6,1,1,1,0,0.000006,0.000002,0.000028,0,9556,7,10,0.5
0xa992f216a1c9341bfb33777d710fc1290f644c93,0xa992f216a1c9341bfb33777d710fc1290f644c93,,4,5,9,34,33,67,8,0.187214,0.197859,1.051839,0.012322,0,0.000028,0,10613,27,29,0
0x9cd6fa6835059514b267aa2313e8bd779d0cc6ce,0x9cd6fa6835059514b267aa2313e8bd779d0cc6ce,,3,4,7,6,37,43,1,1,1,0.046732,0.000033,0.000002,0.000028,0,10302,4,154,0
0x61db19af4a5599ac512ea9f18d89c73bd3211f6c,0x61db19af4a5599ac512ea9f18d89c73bd3211f6c,,1,3,4,1,7,8,1,1,1,1.650531,0.000016,0.000003,0.000031,0,9924,4,73,0.166667
0x1ba165689188e159897d9d3903ea438a2a1690f0,0x1ba165689188e159897d9d3903ea438a2a1690f0,,5,1,6,84,1,85,1,1,1,2.738095,0.001543,0,0.000028,0,3927,27,29,0
0x564a278a5e963743f4f7acdee3d85d8996258868,0x564a278a5e963743f4f7acdee3d85d8996258868,,4,5,9,12,19,31,1,1,1,21.65129,0.009242,0,0.000032,0,703,27,29,0
0xc5449e5065aa55298510cd7bb6fe016f21d3f69a,0xc5449e5065aa55298510cd7bb6fe016f21d3f69a,,3,5,8,6,12,18,1,1,1,0.257672,0.006172,0,0.000028,0,4604,27,29,0
0x0004d2a2f9a823c1a585fde6514a17ff695e0001,0x0004d2a2f9a823c1a585fde6514a17ff695e0001,,1,6,7,1,17,18,1,1,1,0.034108,0.000011,0.000014,0.000028,0,10251,4,78,0
0x0c59b051c6769b84e017deda58d2447c2137b085,0x0c59b051c6769b84e017deda58d2447c2137b085,,0,4,4,0,6,6,8,0.219141,0.227186,0,0,0.000006,0.000028,0,12081,24,131,0.25
0xc87af95b54c6556ed51142af2e3fada94c99270d,0xc87af95b54c6556ed51142af2e3fada94c99270d,,4,1,5,6,5,11,9,0.179866,0.184284,443.98337,0.000163,0.000001,0.00004,0,10613,24,119,0.3
0x2bfe66759f0331066f3e7d57b3dc9a96bfc17927,0x2bfe66759f0331066f3e7d57b3dc9a96bfc17927,,4,8,12,7,22,29,1,1,1,8.825824,0.000015,0.000012,0.00003,0,1067,4,80,0.030303
0x73e60cd967e957bc6e074f93320ffa1d52697d5b,0x73e60cd967e957bc6e074f93320ffa1d52697d5b,,1,10,11,2,43,45,1,1,1,0.154816,0.000121,0.00002,0.000028,0,9239,4,82,0.045455
0x6e3214b91372b7b25638304b4532e2a328143e14,0x6e3214b91372b7b25638304b4532e2a328143e14,,0,8,8,0,35,35,7,0.28062,0.299194,0,0,0.000011,0.000028,0,12082,7,135,0.285714
0x40f1863d1131f4ed95033d0e2ae669331405beb9,0x40f1863d1131f4ed95033d0e2ae669331405beb9,,2,13,15,2,19,21,7,0.280647,0.299386,137.399646,0.000022,0.000019,0.000028,0,10613,7,32,0.171429
0x004c7f45a2cee4336a07480fc8fa78c101c10409,0x004c7f45a2cee4336a07480fc8fa78c101c10409,,2,4,6,2,7,9,1,1,1,29.382166,0.000136,0.000007,0.000031,0,9188,24,118,0.266667
0x81bbeb0065aa2b7640df43af5514b8d224d37ad1,0x81bbeb0065aa2b7640df43af5514b8d224d37ad1,,4,5,9,49,25,74,7,0.280598,0.299075,12809.742386,0.006283,0.000005,0.000029,0,10613,27,135,0.291667
0x1be51192e5dfec5e58dd7692b0425efc3adc176c,0x1be51192e5dfec5e58dd7692b0425efc3adc176c,,0,2,2,0,2,2,1,1,1,0,0,0.000002,0.000028,0,12083,24,66,0
0x292cea87c463d6b2ee626216ee7860801e2e553a,0x292cea87c463d6b2ee626216ee7860801e2e553a,,1,3,4,2,10,12,7,0.280595,0.299039,2334.8396,0.000001,0.000002,0.000028,0,12084,7,135,0
0xced732ca92cb4f040239c4e8c85f14acbb5db000,0xced732ca92cb4f040239c4e8c85f14acbb5db000,,0,8,8,0,15,15,1,1,1,0,0,0.000009,0.000028,0,12085,4,116,0
0x44f14099b8b9c60515e83a0cb1a85e14982bb091,0x44f14099b8b9c60515e83a0cb1a85e14982bb091,,0,2,2,0,3,3,2,0.529412,0.555556,0,0,0,0.000028,0,12086,22,30,0
0x64428e92ea8c1f9f1867615692605bace564645d,0x64428e92ea8c1f9f1867615692605bace564645d,,6,3,9,25,6,31,1,1,1,87.936747,0.015428,0.000001,0.000036,0,6158,27,29,0.013889
0x0fc8c944439ca53cf73c8b3625e18f83d61273e7,0x0fc8c944439ca53cf73c8b3625e18f83d61273e7,,5,4,9,53,18,71,7,0.280598,0.299043,398.662687,0.007087,0.000002,0.000028,0,10613,27,135,0.083333
0x034c63e1ebc37b902ae2c545eab0a33e96c2e086,0x034c63e1ebc37b902ae2c545eab0a33e96c2e086,,3,5,8,5,16,21,1,1,1,1.703909,0.000133,0.000004,0.000028,0,4046,4,22,0.035714
0x05e2531931533b62061e5f83ea68014bf6ea8ce8,0x05e2531931533b62061e5f83ea68014bf6ea8ce8,,0,3,3,0,9,9,1,1,1,0,0,0.000003,0.000028,0,12087,24,103,0
0xf0eaeb2de3e01c1d7a034cbd356b80107e2c027b,0xf0eaeb2de3e01c1d7a034cbd356b80107e2c027b,,0,2,2,0,3,3,1,1,1,0,0,0.000001,0.000028,0,12088,24,23,0
0xb46436a1599b284a790961fdda43d6b489dcfcad,0xb46436a1599b284a790961fdda43d6b489dcfcad,,5,5,10,54,64,118,1,1,1,0.02605,0.012631,0,0.000028,0,3844,27,29,0.044444
0x3c341c6ce2b4c46c06dc4d870b57996b9d992aa4,0x3c341c6ce2b4c46c06dc4d870b57996b9d992aa4,,0,5,5,0,8,8,7,0.280601,0.299078,0,0,0.000005,0.000028,0,12089,7,135,0.2
0x583da21ad0c1171ae4b6cf24d92c46f033a0a794,0x583da21ad0c1171ae4b6cf24d92c46f033a0a794,,0,3,3,0,4,4,1,1,1,0,0,0.000005,0.000028,0,12090,7,127,0
0x5dc22c84e14e0dbde430de10d2435742bc1fca92,0x5dc22c84e14e0dbde430de10d2435742bc1fca92,,4,4,8,61,15,76,7,0.280598,0.299043,510.381028,0.001234,0.000002,0.000028,0,10613,27,29,0
0x1e09d3c53affcbea20d8e772d9e6dcc9c580b9ba,0x1e09d3c53affcbea20d8e772d9e6dcc9c580b9ba,,5,5,10,30,30,60,1,1,1,0.019179,0.015403,0,0.000028,0,7273,27,29,0
0x22f1fb736bab2e6ebbbbe0a9aea37c6e328c67e6,0x22f1fb736bab2e6ebbbbe0a9aea37c6e328c67e6,,1,17,18,2,49,51,7,0.280678,0.299514,5109.781516,0,0.000032,0.000029,0,10613,7,77,0.104575
0x913cf0f5d17c595a36c94dfec86f16efaa50f5b1,0x913cf0f5d17c595a36c94dfec86f16efaa50f5b1,,1,3,4,1,3,4,1,1,1,132.6239,0.000016,0.000004,0.000031,0,9625,24,66,0.166667
0xb259e725fe4f9a53f31d8f313773dceb6172e395,0xb259e725fe4f9a53f31d8f313773dceb6172e395,,5,0,5,29,0,29,0,0,0,0,0.015403,0,0.000028,0,7572,27,29,0
0x5f75da848976ae40c39fd8fba45a0480fae217a8,0x5f75da848976ae40c39fd8fba45a0480fae217a8,,5,1,6,13,2,15,1,1,1,2.75641,0.001543,0,0.000028,0,2740,27,29,0
0x88ad1ea01e9635ecadcff10a19c05d1b1cbe90b9,0x88ad1ea01e9635ecadcff10a19c05d1b1cbe90b9,,0,6,6,0,17,17,1,1,1,0,0,0.000004,0.000028,0,12091,4,62,0
0xbabcd23e099ff4025364ab26b4f32a82a43e98a2,0xbabcd23e099ff4025364ab26b4f32a82a43e98a2,,0,8,8,0,14,14,7,0.28062,0.299194,0,0,0.00001,0.000028,0,12092,7,101,0.267857
0xd5e2164f83103059ab159eb0c79db6d07af492a9,0xd5e2164f83103059ab159eb0c79db6d07af492a9,,0,8,8,0,24,24,1,1,1,0,0,0.000006,0.000028,0,12093,22,38,0
0x8628d73d3f950abde99739ef34b6cfa10394f579,0x8628d73d3f950abde99739ef34b6cfa10394f579,,3,7,10,3,8,11,1,1,1,0.397734,0.000033,0.000008,0.000028,0,10283,4,154,0
0xc499c241f2357a1a9fa5145231a5c2c4f51cc506,0xc499c241f2357a1a9fa5145231a5c2c4f51cc506,,0,5,5,0,17,17,1,1,1,0,0,0.000008,0.000028,0,12094,7,13,0
0x91fa8133bf4357f5f5e01dfa1df12b5ebb814722,0x91fa8133bf4357f5f5e01dfa1df12b5ebb814722,,1,5,6,1,10,11,7,0.28061,0.29912,65940.864282,0.000025,0.000007,0.000036,0,10613,7,135,0.2
0xa07c565326376055dcfa206ef5b84ae471fb735b,0xa07c565326376055dcfa206ef5b84ae471fb735b,,3,11,14,7,68,75,1,1,1,49.296418,0.000046,0.000019,0.000031,0,9727,4,106,0.153846
0x467a1c29179252fe7e8e3ed75571a58ee0542336,0x467a1c29179252fe7e8e3ed75571a58ee0542336,,2,2,4,2,2,4,1,1,1,16.066131,0,0,0.000032,0,1065,4,126,0
0xb60dd5f030b68beb38fea0c414771acda899fcaf,0xb60dd5f030b68beb38fea0c414771acda899fcaf,,1,7,8,1,14,15,1,1,1,44.242073,0.000121,0.000005,0.000028,0,8822,4,61,0.035714
0x0721d1db2c5c80d49315b32b79a91c0798bcb223,0x0721d1db2c5c80d49315b32b79a91c0798bcb223,,1,2,3,1,4,5,1,1,1,0.072341,0.000002,0.000001,0.000028,0,4024,4,97,0
0x8a15ee835c1837955c41d2510d939acb6543264a,0x8a15ee835c1837955c41d2510d939acb6543264a,,0,3,3,0,12,12,9,0.180766,0.186509,0,0,0.000002,0.000028,0,12095,4,89,0.333333
0x940ceb4bb9be5080575cb05fe46485a1f8500fc4,0x940ceb4bb9be5080575cb05fe46485a1f8500fc4,,2,5,7,5,14,19,1,1,1,397.253169,0.000031,0.000002,0.000031,0,9896,4,14,0.119048
0x62b5919818aaee191989a6ef5db8f4f7c981de39,0x62b5919818aaee191989a6ef5db8f4f7c981de39,,0,4,4,0,6,6,7,0.280601,0.299078,0,0,0.000005,0.000028,0,12096,24,135,0.333333
0xb2cae2ce07582fadef7b9c2751145cc16b1206d2,0xb2cae2ce07582fadef7b9c2751145cc16b1206d2,,2,2,4,5,2,7,1,1,1,0.183333,0.000022,0.000001,0.000031,0,9800,24,26,0.166667
0xae3311092bb97ac71f05b42ebde20dc909a9627d,0xae3311092bb97ac71f05b42ebde20dc909a9627d,,3,3,6,4,5,9,1,1,1,2.363742,0.000028,0.000001,0.000028,0,9528,4,154,0
0xbd9280593f354f6de27ba9aaf7cf0068b5b91399,0xbd9280593f354f6de27ba9aaf7cf0068b5b91399,,5,5,10,74,17,91,1,1,1,0,0.015403,0.000095,0.000028,0,8163,27,29,0.277778
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,,1,7,8,1,12,13,1,1,1,0.03373,0.000015,0.000016,0.000028,0,10495,4,138,0.053571
0xd064e4c8f55cff3f45f2e5af5d24bdf0107fe40e,0xd064e4c8f55cff3f45f2e5af5d24bdf0107fe40e,,1,9,10,1,13,14,1,1,1,8,0,0.000019,0.000031,0,11207,4,8,0.011111
0xe8af12e3c4d34d3aa27a38258d6ce1b803a37e02,0xe8af12e3c4d34d3aa27a38258d6ce1b803a37e02,,6,18,24,7,26,33,2,0.648148,0.728571,3138.642956,0.000153,0.000024,0.000036,0,4130,4,147,0.080087
0xd80bde44a14a72c33af2a95a36125f205d6b110c,0xd80bde44a14a72c33af2a95a36125f205d6b110c,,0,2,2,0,2,2,2,0.666667,0.75,0,0,0,0.000028,0,12097,4,143,0
0x645e4bfd69a692bb7314ee5b0568342d0a34388b,0x645e4bfd69a692bb7314ee5b0568342d0a34388b,,1,4,5,1,14,15,1,1,1,80.850973,0.000016,0.000004,0.000031,0,9838,4,54,0.05
0xea5a575b589f34118809eee9940c415a07284d83,0xea5a575b589f34118809eee9940c415a07284d83,,1,2,3,2,4,6,1,1,1,0.041888,0.000121,0.000002,0.000028,0,9256,7,22,0.166667
0xe250fe7510d508b007c3c62d40eefa57b78bc510,0xe250fe7510d508b007c3c62d40eefa57b78bc510,,0,6,6,0,12,12,7,0.280607,0.299117,0,0,0.000006,0.000028,0,12098,7,135,0.3
0xa9b44b5f1fd14f1333fef84b5aac5b5733b645bf,0xa9b44b5f1fd14f1333fef84b5aac5b5733b645bf,,5,5,10,26,26,52,1,1,1,0.019179,0.015403,0,0.000028,0,6931,27,29,0
0xbbed107e8ac7fe896f6f4afd2556090d84f70a7d,0xbbed107e8ac7fe896f6f4afd2556090d84f70a7d,,5,5,10,23,22,45,1,1,1,0.053533,0.001543,0,0.000028,0,2303,27,29,0
0xec7139879921b3682a1685e28b6da5a0b54a4336,0xec7139879921b3682a1685e28b6da5a0b54a4336,,3,3,6,3,3,6,2,0.625,0.7,1.005051,0.000022,0.000003,0.000036,0,9167,4,154,0.2
0x5063e2474f6846d31480e1f4b7697ab98522d242,0x5063e2474f6846d31480e1f4b7697ab98522d242,,0,4,4,0,6,6,1,1,1,0,0,0.000008,0.000028,0,12099,24,131,0
0x35580efb7ee10e738e01420760edced5ce79e379,0x35580efb7ee10e738e01420760edced5ce79e379,,2,5,7,2,9,11,7,0.280616,0.299159,12836,0,0.000006,0.000032,0,10613,7,105,0.190476
0x9c2ee51a33ea36444acdb5becd9b05036f07e2b4,0x9c2ee51a33ea36444acdb5becd9b05036f07e2b4,,5,5,10,41,40,81,1,1,1,0.019179,0.015403,0,0.000028,0,7978,27,29,0
0xcdc002f625d3f79473239f26afba4e73f4c8cd63,0xcdc002f625d3f79473239f26afba4e73f4c8cd63,,5,1,6,61,1,62,1,1,1,0.357143,0.001543,0.000001,0.000028,0,4305,27,29,0
0x08377aac743a60cfe3f99cb4a7ad583be5838858,0x08377aac743a60cfe3f99cb4a7ad583be5838858,,5,0,5,38,0,38,0,0,0,0,0.001543,0,0.000028,0,3710,27,29,0
0x68d36dcbdd7bbf206e27134f28103abe7cf972df,0x68d36dcbdd7bbf206e27134f28103abe7cf972df,,0,11,11,0,24,24,1,1,1,0,0,0.000018,0.000028,0,12100,4,112,0
0x8cacaa6fc7a2a9e5027afa4afd389717e15ae792,0x8cacaa6fc7a2a9e5027afa4afd389717e15ae792,,5,5,10,23,8,31,1,1,1,0,0.015403,0.000048,0.000028,0,6824,27,29,0.277778
0x9a1af2b6978c2e819deaeadf8f7f5f2527272b51,0x9a1af2b6978c2e819deaeadf8f7f5f2527272b51,,1,3,4,1,4,5,1,1,1,217.881901,0.000016,0.000002,0.000031,0,9700,7,81,0.166667
0x672057492949a1960e4aabfa78bda374778cb6cf,0x672057492949a1960e4aabfa78bda374778cb6cf,,4,0,4,29,0,29,0,0,0,0,0.001234,0,0.000028,0,3394,27,29,0
0x216b223979337673493724f03b44bda84bc4fb51,0x216b223979337673493724f03b44bda84bc4fb51,,0,2,2,0,2,2,1,1,1,0,0,0.000001,0.000028,0,12101,4,118,0
0x800823fac4e69173e828630268d075ed1e7ffc68,0x800823fac4e69173e828630268d075ed1e7ffc68,,0,3,3,0,12,12,7,0.280601,0.299078,0,0,0.000004,0.000028,0,12102,7,135,0.333333
0x2ead300eab9e407aa5e96766b2bc69d871d7f790,0x2ead300eab9e407aa5e96766b2bc69d871d7f790,,0,3,3,0,4,4,1,1,1,0,0,0.000006,0.000028,0,12103,4,49,0
0x589bc055bdd34c1b366ea1c1acdab6cbf3d9ff42,0x589bc055bdd34c1b366ea1c1acdab6cbf3d9ff42,,3,1,4,3,1,4,1,1,1,0,0.000147,0.000001,0.000028,0,962,4,117,0.25
0x734eccd4e257bcb1ba86375f04827ae5d1f49bcd,0x734eccd4e257bcb1ba86375f04827ae5d1f49bcd,,5,4,9,23,8,31,8,0.187214,0.197859,1.051839,0.015403,0,0.000028,0,10613,27,29,0
0x8d22e757d25a0ee6248d53fd1c56daac458c8858,0x8d22e757d25a0ee6248d53fd1c56daac458c8858,,0,5,5,0,20,20,7,0.280601,0.299078,0,0,0.000005,0.000028,0,12104,7,135,0.2
0xf948556d26c49cea585b15478fdbef01491a7208,0xf948556d26c49cea585b15478fdbef01491a7208,,0,3,3,0,5,5,7,0.280601,0.299078,0,0,0.000002,0.000028,0,12105,7,135,0.333333
0xa465dafd35031a46ab75b170fad6a7e3ed098a60,0xa465dafd35031a46ab75b170fad6a7e3ed098a60,,0,5,5,0,7,7,1,1,1,0,0,0.000004,0.000028,0,12106,7,14,0
0xfdc7ec38dde965062fa0afa11a4e239d77b3ba4a,0xfdc7ec38dde965062fa0afa11a4e239d77b3ba4a,,5,4,9,21,14,35,8,0.187214,0.197859,1.051839,0.015403,0,0.000028,0,10613,27,29,0
0x55dd61fef1251604592c177072417cc1554c79c9,0x55dd61fef1251604592c177072417cc1554c79c9,,1,4,5,5,6,11,10,0.152991,0.156133,0.020356,0.003081,0,0.000028,0,10613,27,29,0
0x3d646e4cbdff84344f9d91979f7381eba181e03f,0x3d646e4cbdff84344f9d91979f7381eba181e03f,,1,3,4,1,4,5,1,1,1,0.08116,0.000011,0.000004,0.000028,0,10160,4,71,0
0xfa58c9e4f0ff1ed6bf6c6fc6da35e6eddf5b9174,0xfa58c9e4f0ff1ed6bf6c6fc6da35e6eddf5b9174,,0,5,5,0,43,43,7,0.280607,0.299117,0,0,0.00001,0.000028,0,12107,24,66,0.2
0xa0565cd841d0fbae76568e7683fd5fbc83b4e144,0xa0565cd841d0fbae76568e7683fd5fbc83b4e144,,1,4,5,1,4,5,7,0.280601,0.299078,12839,0,0.000004,0.000034,0,12108,7,135,0.2
0x185f4bc68449d70a3609efff8f16fe789d3360b5,0x185f4bc68449d70a3609efff8f16fe789d3360b5,,0,2,2,0,2,2,1,1,1,0,0,0.000002,0.000028,0,12109,7,22,0
0xe0b2026e3db1606ef0beb764ccdf7b3cee30db4a,0xe0b2026e3db1606ef0beb764ccdf7b3cee30db4a,,5,5,10,41,17,58,1,1,1,72.737795,0.00004,0.000005,0.00003,0,1677,4,116,0.033333
0x8cb7c09aeeb3b4605d2e2b4c8cd8f233c80a8838,0x8cb7c09aeeb3b4605d2e2b4c8cd8f233c80a8838,,1,7,8,5,12,17,1,1,1,43.002682,0.000121,0.000013,0.000028,0,9391,7,148,0.017857
0x1dfc3a5ade0a66b409276722eb03a64bdf429518,0x1dfc3a5ade0a66b409276722eb03a64bdf429518,,1,5,6,1,13,14,1,1,1,29.053916,0.000025,0.000002,0.000036,0,8692,4,78,0.033333
0x7d4c81b4f0e65a7b1b20a1a8748cf803b08149ca,0x7d4c81b4f0e65a7b1b20a1a8748cf803b08149ca,,3,1,4,31,1,32,1,1,1,8.285714,0.000738,0,0.000028,0,3833,27,29,0.166667
0xbcdc4b12cb0a371e220aceb022f378721d83c68a,0xbcdc4b12cb0a371e220aceb022f378721d83c68a,,1,3,4,3,6,9,7,0.280598,0.299043,40839.770293,0.000001,0.000002,0.000032,0,10613,7,135,0
0x648c43761c3d3e77335e3e0eddf490d38793d0e0,0x648c43761c3d3e77335e3e0eddf490d38793d0e0,,4,6,10,18,10,28,1,1,1,699.015557,0.000056,0.000005,0.000048,0,1300,24,28,0.077778
0x0befe5ef718193db526ae06c9e70147ce622125f,0x0befe5ef718193db526ae06c9e70147ce622125f,,1,4,5,1,5,6,7,0.280604,0.299081,109251.651564,0.000011,0.000004,0.000034,0,10613,7,135,0.15
0xf64fa72805f62a7ff6adead57ff1692483d53a98,0xf64fa72805f62a7ff6adead57ff1692483d53a98,,0,9,9,0,9,9,1,1,1,0,0,0.000017,0.000028,0,12110,7,86,0
0x53020d5ed5e140835727ac0ba096931c18efe24a,0x53020d5ed5e140835727ac0ba096931c18efe24a,,2,4,6,2,5,7,7,0.280598,0.299043,291330.417243,0.000023,0.000002,0.000034,0,10613,7,135,0
0x29d6d6d84c9662486198667b5a9fbda3e698b23f,0x29d6d6d84c9662486198667b5a9fbda3e698b23f,,0,7,7,0,21,21,3,0.526316,0.583333,0,0,0.000007,0.000028,0,12111,24,67,0
0x35d65b520981f67b1608874280db31c56ee9bbc6,0x35d65b520981f67b1608874280db31c56ee9bbc6,,5,3,8,14,15,29,1,1,1,301.108397,0.000669,0.000001,0.000039,0,217,22,119,0.071429
0x786c1116aac910381496d9b8ab5ee60cde9550a4,0x786c1116aac910381496d9b8ab5ee60cde9550a4,,5,4,9,55,44,99,8,0.187214,0.197859,1.051839,0.015403,0,0.000028,0,10613,27,29,0
0x1933f359c005e293fc4521fd9b513bce9e2c3543,0x1933f359c005e293fc4521fd9b513bce9e2c3543,,0,5,5,0,6,6,1,1,1,0,0,0.000002,0.000028,0,12112,4,23,0
0x6a246fb6149cf0d5d9c40c7c55f8537ae46681bb,0x6a246fb6149cf0d5d9c40c7c55f8537ae46681bb,,2,1,3,2,4,6,1,1,1,0,0.000022,0.000002,0.000028,0,1068,7,86,0.333333
0x4ec457b09590e6e49304f54e651dabd7c9413071,0x4ec457b09590e6e49304f54e651dabd7c9413071,,0,5,5,0,9,9,1,1,1,0,0,0.000008,0.000028,0,12113,7,124,0
0xbf79d348108b3a82bba7b6feed6d8c51c245e932,0xbf79d348108b3a82bba7b6feed6d8c51c245e932,,2,1,3,15,3,18,10,0.152414,0.155024,0.400679,0.003081,0.000001,0.000078,0,10613,27,29,0
0xb59d676f5971d86eb1ca8573b0b0102c8deb6851,0xb59d676f5971d86eb1ca8573b0b0102c8deb6851,,1,2,3,1,6,7,1,1,1,0.006763,0.000011,0.000003,0.000028,0,10162,4,154,0
0xd8fb84e0b2fb593565ff1092d4fbd38ef999564e,0xd8fb84e0b2fb593565ff1092d4fbd38ef999564e,,5,1,6,40,1,41,1,1,1,0.666667,0.012348,0.000001,0.000036,0,5881,27,29,0.033333
0xbac2d124e3fba963d782a09da80839df155f4c9b,0xbac2d124e3fba963d782a09da80839df155f4c9b,,0,2,2,0,2,2,7,0.280601,0.299078,0,0,0.000003,0.000028,0,12114,7,135,0.5
0xba37cdc1d2755382479826692073fc1bfcba2af4,0xba37cdc1d2755382479826692073fc1bfcba2af4,,0,1,1,0,1,1,2,0.545455,0.583333,0,0,0,0.000028,0,12115,22,38,0
0x1045ae775a4c0a5c7c1fbb931b5d3c0b33aa9a9c,0x1045ae775a4c0a5c7c1fbb931b5d3c0b33aa9a9c,,7,2,9,55,4,59,9,0.180671,0.186179,35850.217016,0.000031,0,0.000037,0,10613,3,132,0.152778
0xdd29b1ca2150b6b96f672f44637c37b168e71008,0xdd29b1ca2150b6b96f672f44637c37b168e71008,,0,5,5,0,12,12,1,1,1,0,0,0.000009,0.000028,0,12116,24,47,0
0x2771c3f26a8c888cda86d274e06c3f2d244a6ef3,0x2771c3f26a8c888cda86d274e06c3f2d244a6ef3,,5,4,9,43,9,52,10,0.152991,0.156133,0.101781,0.015403,0,0.000028,0,10613,27,29,0
0x127a05c7818425fddd39482e2e6c36e2bb8d1ecc,0x127a05c7818425fddd39482e2e6c36e2bb8d1ecc,,0,4,4,0,9,9,7,0.280601,0.299078,0,0,0.000005,0.000028,0,12117,7,135,0.333333
0x735aad4b53dab69cfdd69bb3919dac08fb9b8abf,0x735aad4b53dab69cfdd69bb3919dac08fb9b8abf,,0,4,4,0,31,31,1,1,1,0,0,0.000001,0.000028,0,12118,4,30,0
0x2890b9676bd2f7fb2c5ec133fb6e932fecf8e136,0x2890b9676bd2f7fb2c5ec133fb6e932fecf8e136,,0,7,7,0,8,8,7,0.280607,0.299117,0,0,0.000009,0.000028,0,12119,7,66,0.238095
0x1451d91517d6aec8b617ce88791f9b1cb87b17aa,0x1451d91517d6aec8b617ce88791f9b1cb87b17aa,,0,3,3,0,5,5,1,1,1,0,0,0.000002,0.000028,0,12120,24,148,0
0x6e7eb524c517e7d74a304296a1c667f16eed274b,0x6e7eb524c517e7d74a304296a1c667f16eed274b,,0,3,3,0,3,3,1,1,1,0,0,0.000004,0.000028,0,12121,24,66,0
0x2fe55ecd0813821a209a944888206cc4dafcbe17,0x2fe55ecd0813821a209a944888206cc4dafcbe17,,1,0,1,1,0,1,0,0,0,0,0.000121,0,0.000028,0,8858,7,29,0
0xe23756866b46a6666d3ff9febe3d19c3868f22e1,0xe23756866b46a6666d3ff9febe3d19c3868f22e1,,0,6,6,0,9,9,1,1,1,0,0,0.000008,0.000028,0,12122,7,73,0
0x51d43418535884ded72bf2090bb42d5904a72899,0x51d43418535884ded72bf2090bb42d5904a72899,,1,3,4,1,3,4,1,1,1,0.001536,0.000015,0.000001,0.000028,0,10447,24,14,0.166667
0x7ab1d08c6236119f2edcfe4a33b0acd462abe0e6,0x7ab1d08c6236119f2edcfe4a33b0acd462abe0e6,,1,4,5,1,78,79,2,0.666667,0.75,54.49606,0.000006,0.000041,0.000028,0,9534,24,69,0.2
0x3774539539a91ba9dbcfba5802fcbdbb8a40f45f,0x3774539539a91ba9dbcfba5802fcbdbb8a40f45f,,3,3,6,3,7,10,1,1,1,472.606128,0.000033,0.000001,0.000031,0,9627,4,4,0.066667
0x65b4f70084d86590c52d93cc9080e4f4d92ea61a,0x65b4f70084d86590c52d93cc9080e4f4d92ea61a,,1,7,8,1,13,14,1,1,1,74.289521,0.000016,0.000006,0.000031,0,10016,4,12,0.053571
0x7863a0e38c90ce554cb03cd5f4917bd97f64d312,0x7863a0e38c90ce554cb03cd5f4917bd97f64d312,,2,4,6,3,8,11,1,1,1,3.500037,0.000031,0.000003,0.000031,0,9731,4,99,0.166667
0x9bbae5f17c327d9304ef01691ec87f995850020f,0x9bbae5f17c327d9304ef01691ec87f995850020f,,4,2,6,10,2,12,1,1,1,166.59765,0.000046,0.000002,0.000039,0,1298,3,103,0.166667
0xe220f3f90284f9c7f1fbe80596322201882c6a37,0xe220f3f90284f9c7f1fbe80596322201882c6a37,,0,2,2,0,2,2,1,1,1,0,0,0,0.000028,0,12124,4,79,0
0x033c7e8e42bf8a4bd23bdf996d935b1b01870f8f,0x033c7e8e42bf8a4bd23bdf996d935b1b01870f8f,,5,4,9,22,4,26,1,1,1,2794,0.001543,0,0.000028,0,3331,27,29,0
0x38425da69b48377405b0dec39464d4f5daa45c9b,0x38425da69b48377405b0dec39464d4f5daa45c9b,,1,6,7,3,30,33,1,1,1,270.680508,0.000025,0.000007,0.000036,0,8618,4,24,0.02381
0xd8fa1a08fa1c1a4795028a0e6beac068a55a65ab,0xd8fa1a08fa1c1a4795028a0e6beac068a55a65ab,,4,1,5,18,3,21,1,1,1,0.043243,0.012322,0,0.000028,0,6145,27,29,0
0x981cdde2ea5dbbbeedaa64882b9af275b08e443b,0x981cdde2ea5dbbbeedaa64882b9af275b08e443b,,1,5,6,1,7,8,7,0.280604,0.299081,66869.594201,0,0.000005,0.000036,0,10613,7,135,0.133333
